2018-12-29 12:57:16,428 [Worker-36] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-12-29 12:57:16,459 [Worker-36] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-12-29 12:57:16,461 [Worker-36] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-29 12:57:16,462 [Worker-36] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Java_project\weatherApp\weatherApp\src\test\resources
2018-12-29 12:57:19,507 [Worker-32] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.example.weatherapp:weatherApp:0.0.1-SNAPSHOT @ D:\Java_project\weatherApp\weatherApp\pom.xml.
2018-12-29 12:57:21,317 [Worker-32] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-29 12:57:21,321 [Worker-32] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-12-29 12:57:21,321 [Worker-32] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-12-29 12:57:21,323 [Worker-32] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-29 12:57:21,324 [Worker-32] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Java_project\weatherApp\weatherApp\src\test\resources
2018-12-29 12:57:28,629 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-29 12:57:28,630 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-12-29 12:57:28,643 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-12-29 12:57:28,645 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-29 12:57:28,645 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Java_project\weatherApp\weatherApp\src\test\resources
2018-12-29 12:57:42,203 [Worker-38] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\Java_project\weatherApp\weatherApp
2018-12-29 12:57:42,203 [Worker-38] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean
2018-12-29 12:58:07,567 [Worker-37] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\Java_project\weatherApp\weatherApp
2018-12-29 12:58:07,568 [Worker-37] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B install
2018-12-29 13:03:46,436 [Worker-36] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-12-29 13:03:46,437 [Worker-36] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
